Short-data encryption tester v.1.04 22.06.2023 12:15
Huffman binary tree prepared, no of elements = 1403, root = 1402
Absolute: min. level=9, max. level=18, av. level=10
Weighted: min. level=4.50, max. level=18.00, av. level=5.56 compression=70%
All-zero element: 826 '@8' of level 9 and weight=5
Processing items...
No of items = 25000, digits before decimal point = -10, digits after decimal point = -7
No; String; Length[B]; String_noised; Length[B]; String_encoded_bin; String_encoded_hex; Length[B]; Add_noise_time[us]; Encryption_time[us]; Decryption_time[us]; Remove_noise_time[us]; Total_time[us]
183; 25.778639; 9; @#&25.778639; 12; 0011001100111100011110010010010000100101010111111011101110000000; 33C3974252F5BB08; 8; 7; 533; 566; 6; 1112
184; 606.34; 6; #606.3=4; 8; 1111100100000101110001011011010110101000; 9F505C5B8A; 5; 5; 307; 318; 4; 634
185; 6372251.37554; 13; $637225#1.375^^54; 17; 1101011110111111000111101101000100111110101101011111100000110110100011001111110101000000; 7DFBE11DE35B8F63C8DF04; 11; 10; 1031; 1064; 8; 2113
186; 1282199.6023; 12; =128~&2199.6_023; 16; 11101010001111011110101011100101001111011110000100010111101101011011110000101100; AED3AE5ED31E715BCBC2; 10; 9; 748; 770; 9; 1536
187; 6.587236; 8; %6!.587236; 10; 10011001000110011100101011101111001001011100111100000000; 9991ACFE52FC00; 7; 5; 369; 393; 5; 772
188; 13.90; 5; ^13.90; 6; 01111000101010110010100100011100; 87BA92C1; 4; 3; 137; 146; 4; 290
189; 2.70; 4; @2.70; 5; 10011010010100001010100110000000; A9059A08; 4; 3; 225; 237; 3; 468
190; 1749192; 7; &17*49192; 9; 101100101011110011010100000110001111010110110110; 2BCB4D815F6B; 6; 5; 499; 509; 5; 1018
191; 4.831; 5; $4.831; 6; 01011101110011001011010001000000; D5CC4B04; 4; 3; 149; 157; 3; 312
192; 8.91991; 7; #8.91_991; 9; 10001100000001100011000110110001111000010010100000000000; C860131B1E8200; 7; 4; 260; 284; 5; 553
193; 28292.768153; 12; $282!92.*7681^53; 16; 0001010001011010101010000001001011111101011001111011100000001101100111100010111000000000; 41A58A21DF768BD0E9E200; 11; 10; 676; 714; 8; 1408
194; 970.98; 6; (%970.98; 8; 0101100000011011101001010101101110001010; 85B15AB5A8; 5; 4; 422; 431; 4; 861
195; 848.66838; 9; @84*8(.66838; 12; 00000000001001111010000100000101111100000001001010011000; 00721A500F2189; 7; 7; 678; 696; 6; 1387
196; 5453055.20288; 13; @54~$53055.20%288; 17; 111111001101010111111000101101001001011010100101101010011010101001111011110111111001011000000000; CF5D8F4B695A9AAAB7FD6900; 12; 10; 897; 939; 8; 1854
197; 99824.2651; 10; ^99824.^2)651; 13; 011111110111100010100100011010110101011101000001110110111100010100000000; F7874AB67514BD5C00; 9; 7; 597; 622; 7; 1233
198; 6579654.15; 10; %6!57%9654.15; 13; 100110010100111000110110100000101100100101001100010110101100100100000000; 99E463289CC4A59C00; 9; 7; 535; 567; 7; 1116
199; 80728765.4; 10; *8~0@728765.4; 13; 001001010010011011110011000001111011111011110111110010010010111101010000; 52623F70EB7F9CF205; 9; 7; 537; 559; 7; 1110
200; 449907307.585776; 16; _449~907~30@7.5=85776; 21; 10101100111010100000101110110001110110111011101110000011111000001000001001000001010010001001010100100100; CAAEB01BBDBB380E2814845942; 13; 13; 968; 994; 11; 1986
201; 64374; 5; @64374; 6; 11001111100110000001111110100000; FC89F10A; 4; 2; 305; 315; 3; 625
202; 510491026.1888; 14; (51~049102%6=.1888; 18; 1011000011010101001101111100001100111101101110110011001010101110010010000111010101110100; 0B5D733CD3BB23EA845747; 11; 11; 882; 904; 10; 1807
203; 519176923; 9; $51_917692(3; 12; 1100010110100011011000110011111011110111110001001010100000010000; 5C3A36E37F4C8A01; 8; 7; 443; 464; 6; 920
204; 1105.06; 7; !#1105.06; 9; 01100011011001000011011100111001000001010001001001000000; 36467393502104; 7; 5; 296; 317; 5; 623
205; 946340740; 9; #9463_40=740; 12; 00000001010011101011001100101000011010100001010100001100; 10E43B82A651C0; 7; 7; 725; 739; 6; 1477
206; 3260.802; 8; ^3260_.802; 10; 011011000000011011111110010001100101100110111010; C660EF6495AB; 6; 4; 497; 508; 5; 1014
207; 365906969.949; 13; %)3659069!6%9.949; 17; 100110001100111001111010101111100000101110001001110011101101100100000101001111100010101000000000; 89ECA7EBB098EC9D50E3A200; 12; 11; 696; 739; 9; 1455
208; 365566273.42; 12; _365*566_2@73.42; 16; 01011100111011011110011011110110000001101111000001001100001010110010000011110000; C5DE6E6F600FC4B2020F; 10; 10; 799; 824; 8; 1641
209; 33513.4895; 10; _33=513.@4895; 13; 0101110011000000100001111111010110010100110111111110001110010010; C50C785F49FD3E29; 8; 7; 756; 770; 7; 1540
210; 8.41; 4; @8.41; 5; 00000000110001111100101000000000; 007CAC00; 4; 3; 256; 268; 3; 530
211; 2228.33; 7; #2(228.33; 9; 10001010011001101110011110111110001011010110110001000000; A8667EEBD2C604; 7; 5; 348; 370; 5; 728
212; 6.2696; 6; _6.26^96; 8; 0100101001010100110110100000010110010000; A445AD5009; 5; 5; 377; 389; 4; 775
213; 3917587.36417; 13; %*3(917587.3641)7; 17; 100111101010010101010110011111011011010101110010010001011011000011101010110111010010000000000000; E95A65D75B27540BAEDD0200; 12; 10; 588; 611; 9; 1218
214; 2226411.81974; 13; _22264#11.81$9#74; 17; 0111100000111101101100001110100001110011010110110110111011001010111000110111111101010000; 87D30B8E37B5E6AC3EF705; 11; 11; 889; 916; 8; 1824
215; 650855456; 9; %65085@545@6; 12; 10011001001100011000001010011111110011110011001100111110; 991328F9FC33E3; 7; 7; 825; 839; 6; 1677
216; 8779641.461108; 14; &87796)41=.461@108; 18; 0011000010001001010101100101011011011010000101001100011111101011111111111111101010101110; 03986565AD417CBEFFAFEA; 11; 10; 788; 806; 9; 1613
217; 976512712.803310; 16; =97%651271!2.8*033=10; 21; 0000011010110100001011011110101011001100100110101100101100101100101101010000000101110101111010100010011000000000; 604BD2AECCA9BCC25B1057AE6200; 14; 13; 769; 815; 10; 1607
218; 6351.682032; 11; #6351.&6820=32; 14; 111110010001101111110101101011100011101101010100110100111011100101000000; 9FB15FEAB3453D9B04; 9; 7; 693; 717; 7; 1424
219; 231763.80785; 12; ^231^763$.&80785; 16; 00011101110001000001011111110100110001110011100010011000010111011011000101001000; D14C714F7C8389D51B84; 10; 10; 668; 693; 8; 1379
220; 7011205.75; 10; %70112!05&.75; 13; 110100001100001011010101100110000111100010100011110100001011100100100000; 0D2C5D89873A0D9B02; 9; 7; 602; 626; 7; 1242
221; 28281.02; 8; %282%81.02; 10; 10111011010110101010100101101001101011010110111010000000; BBA59A96DAE608; 7; 5; 543; 567; 5; 1120
222; 601488.0; 8; !60148~8.0; 10; 10111001111000010110000100001001011110100000101000000000; 9B1E1690A7A000; 7; 5; 354; 378; 6; 743
223; 3770.8; 6; (37*70.8; 8; 0100000010111100110010100100110010110000; 04CBACC40B; 5; 4; 301; 313; 4; 622
224; 447973; 6; ^44!7973; 8; 1010111101100101110001011001001000111000; FA565C2983; 5; 5; 304; 317; 5; 631
225; 7152.3; 6; )~7152.3; 8; 110001011101001101011010000111110001011010000000; 5C3DA5F16108; 6; 5; 289; 309; 4; 607
226; 279280.89998; 12; %27*92*80.(89998; 16; 10111011001111001110001001010010010100101010110000100000011110000111100010100000; BBC32E2525CA0287870A; 10; 10; 672; 703; 8; 1393
227; 3952.93181; 10; ~3~952.931*81; 13; 101110111001110110010100001111000110001100010000000100101000101000000000; BBD949C3360121A800; 9; 7; 437; 464; 7; 915
228; 802798233.248; 13; _!8027982_33.2_48; 17; 110001101101111010110110100101111000101011101011101011101011010100110101011001111100101100000000; 6CED6B79A8BEEA5B5376BC00; 12; 10; 811; 858; 9; 1688
229; 20.17; 5; )20.17; 6; 11111101101010101101001000110000; DFAA2D03; 4; 3; 354; 364; 3; 724
230; 4.61; 4; )4.61; 5; 10110110110000101111001010000000; 6B2C2F08; 4; 2; 212; 222; 3; 439
231; 8.87; 4; %8.87; 5; 1001011010001100101100100100000000000000; 69C82B0400; 5; 2; 113; 124; 3; 242
232; 569351883.628075; 16; ^56!93@~518&83.628075; 21; 0001100111110010110100111100100110010001111110110100100001111001000000101111011110111101110110111100100100000000; 912F3D9C19BF8497207FDBBD9C00; 14; 14; 1004; 1054; 10; 2082
233; 180110691; 9; @180@1106%91; 12; 11111111101111010111111111111110001111001110110110011110; FFDBF7EFC3DEE9; 7; 7; 741; 755; 6; 1509
234; 82877.74438; 11; &82877.(74&438; 14; 001100001011110111100010010100100100001111110100111001111001010011000000; 03DB2E25344F7E490C; 9; 8; 597; 626; 8; 1239
235; 6678.140; 8; %667!8.140; 10; 100110010101101011000101011001011010101000011000; 99A55C56AA81; 6; 5; 487; 501; 6; 999
236; 83370.13; 8; )8337!0.13; 10; 011010100101110101011111100100101010110110100100; A6D5F529DA4A; 6; 5; 543; 553; 6; 1107
237; 349848.95564; 12; $349848&%.9556(4; 16; 00011001001010000010010110000110100100011100111010100010110101001110101100101110; 9182526819EC2A4DBEE2; 10; 9; 768; 787; 8; 1572
238; 633375.121079; 13; ~6%333^75._121079; 17; 101001011001001110100110111010110111111101001001001001101100111010011110111011011100010101000000; 5A396ABEF79462ECE9DE5C04; 12; 10; 706; 738; 9; 1463
239; 600637.36005; 12; $600637$.3)6*005; 16; 1101011110011101101001100011110010110101100010110101101001001101000000001110011100000000; 7DD96AC35BB8A5D4007E00; 11; 9; 589; 624; 8; 1230
240; 4521295.3; 9; %452%1!295.3; 12; 0111101010101000011111001000101001011001101000101110001011010000; A78AC7A8952A2E0D; 8; 7; 419; 441; 7; 874
241; 1.36; 4; %1.36; 5; 10010001010001011010100100100000; 19549A02; 4; 3; 225; 236; 3; 467
242; 2.133; 5; ^2.133; 6; 00011101100101101010111010100000; D169EA0A; 4; 3; 222; 235; 4; 464
243; 8.15; 4; $8.15; 5; 01001000100101101011001001000000; 84692B04; 4; 2; 241; 253; 3; 499
244; 7130.69309; 10; ^7=130.693=09; 13; 101111111011101010010010010110001011110100111101000111111000101010000000; FBAB2985DBD3F1A808; 9; 7; 496; 522; 7; 1032
245; 72436155.925529; 15; =_72*43!6155.92552#9; 20; 01111100000111100100110010100101000101001010101111110101001010001100010001000111010000111100000001000000; C7E1C45A41BA5F824C74340C04; 13; 13; 773; 816; 10; 1612
246; 886.4696; 8; )886.4%696; 10; 011010100010111111110001111110011001001011001000; A6F21F9F298C; 6; 5; 499; 512; 6; 1022
247; 6955.764799; 11; #6955.!%764799; 14; 111110010101000101110010010010100011110010111101111001110011011110000100; 9F1527A4C3DB7E7348; 9; 8; 467; 486; 7; 968
248; 75.07; 5; ^75.07; 6; 10111111101001001001001110110110; FB4A396B; 4; 3; 226; 234; 4; 467
249; 9.367; 5; _9.367; 6; 11010001110001011011011010110000; 1D5C6B0B; 4; 2; 296; 307; 3; 608
250; 244787.692855; 13; )24478^7(.69=2855; 17; 1111110110011101111110110001011111110011111111100011010101111000110000101001110010010000; DFD9BF713FEF53872CC909; 11; 10; 928; 956; 8; 1902
251; 4752; 4; )4752; 5; 10110110110101101101011011011000; 6B6D6D8D; 4; 2; 230; 239; 3; 474
252; 2.8; 3; %2.8; 4; 101110110011001011000000; BB230C; 3; 2; 159; 169; 3; 333
253; 989900921.04; 12; @_9899009!21.*04; 16; 01011000001111000101011110000100111011010001001110100111111001001111011111000000; 85C37548DE317A4E7F0C; 10; 10; 724; 749; 8; 1491
254; 3.30; 4; ^3.30; 5; 01101100001000101101010011000000; C6224D0C; 4; 3; 135; 145; 4; 287
255; 718475; 6; ~7184=75; 8; 1001100110100001111111110101011011010000; 991AFF650D; 5; 4; 385; 397; 5; 791
256; 167040.54; 9; ^1670)40.~54; 12; 0111100010101101011011100110111010000110110010011010101001100000; 87DAE6E6689CAA06; 8; 7; 523; 545; 7; 1082
257; 4519695.0; 9; !451*9695*.0; 12; 0011110100001111111000100001100011010110111101110100000101000000; D3F02E816D7F1404; 8; 6; 394; 416; 7; 823
258; 5.2933; 6; _5.29~33; 8; 0111001111110101001100111001001011101010; 375F3329AE; 5; 5; 311; 321; 5; 642
259; 3092843; 7; *30%92843; 9; 01010000110101001111100010010100101100001101100010000000; 054D8F490B8D08; 7; 4; 339; 363; 5; 711
260; 6053797.33154; 13; *6053797$.*331_54; 17; 1100101000111001110001111110001101110100011100010101000011000100000011100111111111010100; AC937C3E4717054CE0F74D; 11; 10; 728; 750; 9; 1497
261; 2666.9; 6; ^2666&.9; 8; 0001110111000000111101001110001100010000; D10C4F3E01; 5; 4; 385; 398; 4; 791
262; 3203; 4; ~3203; 5; 10111011100111111011011011000100; BBF96B4C; 4; 3; 181; 190; 3; 377
263; 577696.487; 10; )^$577696.487; 13; 01100000001100010110000100101100011010110001010110001000010100100000000000000000; 061316C2B65188250000; 10; 7; 600; 630; 7; 1244
264; 8757311.385678; 14; **87^57311.38(5678; 18; 0101110110101110010000011001100100011110010000111000101101010000100010100111011110110000; D5EA1499E134B805A8770B; 11; 10; 636; 658; 9; 1313
265; 8146.87111; 10; #81@46.87#111; 13; 100011000000000101010011101011001011010110011001100100001100101000000000; C81035CA5B9909AC00; 9; 7; 549; 576; 6; 1138
266; 29379440; 8; ~293=79440; 10; 000101101010011110101000010010100111110100001100; 617A8AA4D7C0; 6; 5; 427; 439; 6; 877
267; 8; 1; (8; 2; 0001000000000000; 0100; 2; 2; 139; 147; 2; 290
268; 42.5161; 7; #42.516#1; 9; 101011011011111101010001111111101101110010100000; DAFB15EFCD0A; 6; 5; 502; 514; 5; 1026
269; 284.488266; 10; ~2&84.48826%6; 13; 000101101001100001011010101000010000110110101010100111011010010010000000; 6189A51AD0AAD94A08; 9; 7; 693; 722; 6; 1428
270; 4.1; 3; =4.1; 4; 101011010100010110100000; DA540A; 3; 2; 104; 113; 2; 221
271; 79462397.5; 10; #~7946=2397.5; 13; 0001100000010110010100111010111100011001110111000000100110010010; 816135FA91CD9029; 8; 7; 572; 585; 7; 1171
272; 564.215; 7; ^^564.215; 9; 01101011010010100111010110101010101001111110010010000000; B6A457AA7A4E08; 7; 5; 471; 493; 5; 974
273; 761805733.12381; 15; #76~18=05733=.#12381; 20; 10001101111110111110100001111000111111011111111110111010110101110010000011100110000101110110111010000000; D8BF8E87DFFFAB7D026E71E608; 13; 13; 914; 960; 10; 1897
274; 3.5674; 6; &3(.5674; 8; 0010000000111111110101001110101111110100; 02F34DBE4F; 5; 4; 375; 383; 4; 766
275; 7.851; 5; ~7.851; 6; 10011001101100101100001111110000; 992B3C0F; 4; 3; 209; 221; 4; 437
276; 3.661939; 8; ^3.6619=39; 10; 011011000000010111110101111110111001011011101110; C6505FBF69EE; 6; 5; 320; 330; 6; 661
277; 764300409.93; 12; ~7#6#43004%09.93; 16; 10011001111111001010101101110010010111011111000011111110010110010000010011110000; 99CFBA27D50FEF95400F; 10; 10; 594; 618; 8; 1230
278; 6.5220; 6; =6!.5220; 8; 0111000000011001111010000111101111110110; 07918EB76F; 5; 4; 351; 361; 4; 720
279; 527; 3; #527; 4; 101100000101101001010000; 0BA505; 3; 2; 171; 179; 2; 354
280; 178728418.3039; 14; _178~72)8%418.3039; 18; 0110110011111011000100110011101000001111000010010111001010100010101010010010110111011100; C6BF31A3F090272A9AD2CD; 11; 10; 827; 848; 9; 1694
281; 5364; 4; !5364; 5; 10011100010111001111011110101000; C9C57F8A; 4; 3; 167; 176; 4; 350
282; 434155.60427; 12; ~(434155.604*2^7; 16; 01100100010011000000111001010101010010100010111110111110000010011011011111110000; 46C4E055A4F2EB907B0F; 10; 10; 675; 700; 8; 1393
283; 65229251.687; 12; $652(29(251^.687; 16; 11010111110100001111001101110011110010100010001110110011100010111110111001000000; 7D0D3F37AC323BB8EE04; 10; 10; 831; 859; 8; 1708
284; 148652348.44; 12; &14865%234*8._44; 16; 10110010100010000110110111101011101100101010111100100101010100101000111011100000; 2B88D6BE2BFA5225E80E; 10; 10; 827; 857; 9; 1703
285; 8.02; 4; %8.02; 5; 10010110100100000101001101101100; 690935C6; 4; 3; 189; 197; 3; 392
286; 6.1790; 6; (6.179#0; 8; 1010111010010110100010110010100010010000; EA69B88209; 5; 5; 324; 338; 5; 672
287; 461902412.750647; 16; &46=1902)412.75@06$47; 21; 111001111000100110100011110100110111011011011011010101100110010000101110000001000010110101110111001001000000000000000000; 7E983A3D67BD6546E240D277420000; 15; 13; 1098; 1147; 10; 2268
288; 431.6533; 8; %43#1.6533; 10; 011110101011111111011010110110110111101011101010; A7FBADBDA7AE; 6; 5; 571; 583; 5; 1164
289; 8.72825; 7; ~8.7%2825; 9; 001011110010000101101110110101101010101100100100; F212E66DBA42; 6; 5; 372; 384; 5; 766
290; 865748750.96; 12; !86=5748750.$9^6; 16; 00010101100010011010111111111000100001101101101001010101101001010111001110100000; 5198FA8F68AD555A370A; 10; 10; 671; 693; 8; 1382
291; 376501752.605; 13; !&376)50175!2.605; 17; 011011111110111111000100010110001100011001001000110101000111101111110101101111111101100100100000; F6FE4C856C844DB75FFB9D02; 12; 10; 718; 753; 9; 1490
292; 4252621.340; 11; &4)252621.3@40; 14; 111001111111111011101000011110111110011110101101100100111101000011000000; 7EEF8EB77EDA390D0C; 9; 8; 897; 924; 8; 1837
293; 96890.7; 7; )9689!0.7; 9; 10100010001000000011000100110101010110010010000000000000; 2A021353950200; 7; 4; 443; 456; 5; 908
294; 9185839.727; 11; #9185_839.72=7; 14; 000000010100001111111100110111100100001100100000111100100110100001000000; 1034CFED34022F8604; 9; 7; 619; 646; 7; 1279
295; 994064.9; 8; &994064.@9; 10; 01110011010010100111100001011011010101010100111000000000; 37A487B555E400; 7; 5; 492; 516; 6; 1019
296; 544614648; 9; ~544)614*648; 12; 01000111000111011101101001001110001001110010100000100001; 74D1ADE4728212; 7; 7; 611; 622; 7; 1247
297; 85.3938; 7; _85.%3938; 9; 11110011110010010010100111010010100111101100101100000000; 3F9C922DE9BC00; 7; 4; 439; 462; 5; 910
298; 99149800.2; 10; _991#49!800.2; 13; 110100011011001111101011011100010011011110101101010101101101101100000000; 1D3BBE1773DA65BD00; 9; 7; 670; 701; 7; 1385
299; 1044.47361; 10; @~1044.47*361; 13; 010011001111000111001110111110001111101111001101110011110001010000000000; C41FEC8FBFDCFC4100; 9; 7; 649; 679; 7; 1342
300; 98404; 5; %98404; 6; 10000111000001011000101111100000; 7850B80E; 4; 2; 257; 267; 3; 529
301; 9715.382; 8; %97)15.382; 10; 10000111000111011110111001101100010110110110101010000000; 78D1EEC6B5A608; 7; 5; 406; 429; 6; 846
302; 34.16285; 8; (34@.16285; 10; 010000001101111000001011010011111001100010100100; 04EDB0F4894A; 6; 4; 548; 562; 6; 1120
303; 525.411; 7; _525*.411; 9; 01110011111000100011011111010001110010101001010000000000; 372E731DAC4900; 7; 5; 417; 439; 5; 866
304; 72853302; 8; =7285330$2; 10; 10100001001111011111000101110010010010110001010000000000; 1AD31F27B44100; 7; 5; 495; 519; 6; 1025
305; 6683843.4; 9; &668384&3.^4; 12; 0111000111000000010010100111010110100101011001010101111010000000; 170CA4575A56E508; 8; 7; 590; 618; 6; 1221
306; 609.6; 5; #609.6; 6; 11111001001100101000010111100000; 9F23580E; 4; 3; 286; 298; 3; 590
307; 40.6444; 7; %40.(6444; 9; 011110101001010101101010111010011101111111010100; A759A69EFD4D; 6; 5; 580; 599; 5; 1189
308; 53.292175; 9; @^53.2921(75; 12; 1111000011000101110010101001101000100101101010110101101101000000; 0F5CACA952BAB504; 8; 6; 484; 507; 6; 1003
309; 72.5313; 7; _~72.5313; 9; 10001100101111001001011011100110001000000110110001000000; C8CB696E02C604; 7; 5; 282; 306; 6; 599
310; 362435229.9; 11; _36&2@435229.9; 14; 010111001111010011111101001000110000010100001111000110101000110001000000; C54FDF3250F0A1C804; 9; 8; 835; 865; 7; 1715
311; 958421718; 9; ~9584&(21718; 12; 01110110000101011110101101000011011101001000110010000111; 6751BE3447C878; 7; 7; 658; 670; 6; 1341
312; 9.2692; 6; )9.2_692; 8; 1010001000101010011001001010010001001010; 2AA2464AA4; 5; 5; 294; 304; 4; 607
313; 157.056; 7; #157#.056; 9; 00001110010111111111010111101011100111000100100100000000; E0F55FBEC99400; 7; 5; 353; 377; 4; 739
314; 9855.97399; 10; _9855%.973%99; 13; 110100011000101001011010001000110001001000111100001110001000101010000000; 1DA8A53221C383A808; 9; 7; 586; 613; 6; 1212
315; 600935.88149; 12; ~6@^0093&5.88149; 16; 10100101100111100001001110110010011110110001000011001011010110111010101000001000; 5AE9312BB701BCB5AA80; 10; 10; 706; 731; 9; 1456
316; 51381111; 8; &5%1381111; 10; 110001000100100010001010011100100001110010000110; 4C84A827C168; 6; 4; 546; 558; 6; 1114
317; 3.0469; 6; %3.(0469; 8; 1001110100100100100010111110001000110101; D942B82E53; 5; 4; 319; 327; 5; 655
318; 7.5721; 6; =7.~5721; 8; 1010000101100100110110111111111101001111; 1A46BDFFF4; 5; 5; 389; 397; 5; 796
319; 163835367.56; 12; =1638%35367&.^56; 16; 1110101001001100011111000010010011011110111001111011100010010110101011010100111010000000; AEC4C742ED7E8B69DAE408; 11; 10; 619; 657; 8; 1294
320; 2586104.967699; 14; @258&610%)4.967699; 18; 1001101001001010111011100011111000111100110001100110101010010110010101111011110111100001; A9A4EEE3C36CA66975DB1E; 11; 10; 832; 850; 9; 1701
321; 2076.8710; 9; ~~2076.871$0; 12; 0110011010111111011101111011110110010110010011010111110010100000; 66FB77DB69D4C70A; 8; 7; 427; 451; 7; 892
322; 4.95132; 7; &4.)95132; 9; 111001111001110100101000101111010010011011011000; 7ED982DB628D; 6; 4; 492; 505; 5; 1006
323; 3601112; 7; @360*1112; 9; 11011110110111111110100101000011001000011110110110000000; EDFD9E3412DE08; 7; 5; 441; 463; 5; 914
324; 5918852.7; 9; ^5918#8*52.7; 12; 0001100110110011111101011101011011000101000011110100001010000000; 913B5F6D5CF02408; 8; 7; 495; 523; 6; 1031
325; 353100864.448; 13; )3531008_64.~44&8; 17; 011111011010001011100111000111010101011100100101000110101010100011100110101101001100101100000000; D72A7ED17552A18A6E4BBC00; 12; 10; 865; 904; 9; 1788
